payment_id,user_id,amount,method,card_number,payment_date
P22365,U49675,299,Card,5488436048937771,2023-09-15
P22366,U32203,299,Card,8140790150044296,2024-11-15
P22367,U17299,299,UPI,6433960213932698,2023-02-07
P22368,U5580,199,Card,2086773849525575,2023-06-24
P22369,U42459,499,UPI,6588040645796052,2024-10-17
P22370,U33370,199,UPI,9923509335789633,2024-04-23
P22371,U4809,499,UPI,3464048929250414,2024-05-25
P22372,U39299,299,Card,8820274437026374,2023-04-02
P22373,U10436,499,Card,8882093489207189,2024-07-23
P22374,U41144,299,Card,6029444376650892,2024-11-15
P22375,U28493,499,Card,1194734172568290,2023-05-06
P22376,U35906,499,UPI,2660384689960755,2023-09-26
P22377,U4309,299,UPI,1683619407059031,2023-02-23
P22378,U20960,299,UPI,1030257008897345,2023-08-05
P22379,U21858,199,Card,3820287475630680,2023-09-10
P22380,U21756,199,UPI,9100812140665008,2023-08-22
P22381,U8521,499,UPI,8189087527813251,2023-01-13
P22382,U25771,499,UPI,6556450889648777,2023-10-05
P22383,U11421,199,UPI,2945913885149950,2023-08-05
P22384,U45182,499,Card,3488480305735167,2024-05-11
P22385,U33940,299,UPI,5517718312030020,2024-12-29
P22386,U16652,199,Card,1785156774323940,2023-07-29
P22387,U30621,499,UPI,1335567045895582,2024-03-23
P22388,U9623,199,UPI,5109525985611821,2024-06-16
P22389,U34348,499,UPI,6243426233225977,2023-04-14
P22390,U21595,299,UPI,1840273757556449,2023-10-16
P22391,U4116,499,UPI,9153106814761551,2023-06-24
P22392,U38310,199,UPI,9670911914359072,2023-09-06
P22393,U2471,299,Card,5682835547358522,2024-06-22
P22394,U46428,499,UPI,7251990103974413,2023-03-31
P22395,U27697,299,UPI,3226973337138818,2023-02-09
P22396,U15754,499,UPI,9280281021174072,2023-06-17
P22397,U39193,499,Card,7363286838943816,2024-07-13
P22398,U17537,299,UPI,1279163119116386,2024-03-02
P22399,U46886,499,UPI,5128129571356126,2023-03-14
P22400,U8672,199,Card,6912136519230205,2024-07-26
P22401,U26431,299,Card,8680182557077309,2024-01-06
P22402,U43940,299,UPI,2186475799496503,2023-10-06
P22403,U31304,499,Card,8709609142093727,2023-02-10
P22404,U41201,199,Card,8713185294200021,2023-09-08
P22405,U389,499,UPI,1792043802562742,2023-06-15
P22406,U39422,299,UPI,1898873020392304,2023-08-12
P22407,U40542,199,UPI,9447947824520215,2023-07-15
P22408,U2138,499,Card,6186104071768811,2023-11-02
P22409,U35438,499,Card,6494526631102178,2023-12-29
P22410,U5110,299,Card,4774076896789049,2023-12-09
P22411,U43061,499,UPI,7418721044108837,2023-09-29
P22412,U13079,199,UPI,1062448895105764,2024-06-01
P22413,U5334,199,UPI,4547485225648194,2024-12-10
P22414,U5725,499,UPI,7695888683806885,2024-02-09
P22415,U28846,199,UPI,5714714618510036,2023-08-22
P22416,U10867,499,Card,5155455173883188,2023-12-12
P22417,U49829,499,Card,5336028342795037,2023-11-10
P22418,U20945,299,UPI,6300479089032907,2024-08-21
P22419,U28202,499,Card,4001309194805885,2024-02-04
P22420,U34284,199,UPI,5979731121143683,2024-05-07
P22421,U6890,499,UPI,3121641187041618,2023-09-17
P22422,U3301,199,Card,8454035152276049,2023-12-23
P22423,U46413,299,Card,9132068623050068,2024-03-01
P22424,U17679,299,UPI,1289258240771624,2023-11-24
P22425,U49122,499,UPI,9615080360577590,2023-02-21
P22426,U29687,199,UPI,2819154677109831,2023-09-30
P22427,U48875,499,UPI,6574185687771865,2024-03-13
P22428,U8656,199,UPI,3541038486901343,2024-03-10
P22429,U49090,499,UPI,7893226909791818,2023-01-23
P22430,U48285,499,UPI,1231805145938492,2023-11-13
P22431,U15776,199,UPI,5854822403917800,2023-09-12
P22432,U38626,299,Card,4399161078941241,2024-04-06
P22433,U41346,199,UPI,7447506832018947,2023-12-02
P22434,U37710,199,Card,3077297511111632,2023-09-13
P22435,U47389,299,UPI,7844012790130555,2024-11-04
P22436,U32743,199,UPI,1762606044425925,2024-08-26
P22437,U44119,499,Card,6955757056477923,2024-10-05
P22438,U35996,499,Card,5799761096323341,2024-12-18
P22439,U49748,499,Card,4703644384021156,2024-04-18
P22440,U2130,199,Card,2559843102755617,2023-10-04
P22441,U6815,299,UPI,4743687238944493,2024-10-06
P22442,U2939,499,UPI,4729947030617612,2024-03-12
P22443,U18717,199,Card,4655319200907407,2023-04-22
P22444,U4158,299,Card,4006754558905679,2023-01-07
P22445,U37047,299,UPI,1191651705034259,2024-04-06
P22446,U47343,299,Card,4225011477419409,2023-08-25
P22447,U4043,199,Card,9244745095638616,2024-11-01
P22448,U45452,499,UPI,8833505167445632,2024-12-21
P22449,U21764,299,UPI,8262381901299497,2023-03-22
P22450,U6307,199,UPI,8782816385992383,2024-05-18
P22451,U24107,199,Card,1951672308177477,2024-02-04
P22452,U117,299,Card,5657387278513243,2023-04-16
P22453,U8304,199,UPI,7822609711494295,2023-02-06
P22454,U38521,299,UPI,9805429761612275,2023-03-21
P22455,U24300,499,Card,8535488446580699,2023-02-06
P22456,U10379,199,Card,6744560017146520,2024-01-18
P22457,U17367,499,UPI,1207688709580891,2023-01-19
P22458,U7298,499,UPI,8461075229222375,2023-04-26
P22459,U34685,499,Card,1163247613230178,2023-05-14
P22460,U11764,499,UPI,5393531724348567,2023-11-08
P22461,U576,499,UPI,6552406395304773,2023-10-30
P22462,U45392,499,Card,5270636433953398,2024-03-23
P22463,U40074,199,UPI,1943112612217912,2023-12-30
P22464,U17635,499,UPI,1595053941884558,2023-04-05
P22465,U35419,299,UPI,3667986792495742,2023-10-18
P22466,U45460,299,UPI,3644320938721243,2024-08-05
P22467,U7273,199,Card,8684401302223433,2024-08-03
P22468,U24214,499,Card,7408358077188936,2024-02-11
P22469,U35051,499,UPI,5870116647273281,2023-01-03
P22470,U41703,299,UPI,9321778994067107,2023-03-22
P22471,U41990,499,UPI,9222986016742459,2023-09-16
P22472,U29749,299,Card,3046799834033143,2023-02-21
P22473,U12445,299,Card,5438091135788710,2023-04-06
P22474,U10485,299,UPI,7652869288214619,2024-12-26
P22475,U19440,499,UPI,6214382811364968,2023-05-29
P22476,U40991,499,Card,1348630063637436,2023-10-23
P22477,U39859,199,Card,6029836546819684,2023-07-10
P22478,U15982,199,Card,5839743686175034,2024-02-20
P22479,U33069,299,UPI,9850444013729517,2023-06-26
P22480,U4721,499,Card,5953669241421432,2024-11-15
P22481,U15797,199,Card,2933607189202959,2023-02-17
P22482,U46988,199,UPI,4818046316549265,2024-02-07
P22483,U21089,499,UPI,3853553282624384,2023-12-19
P22484,U22560,199,Card,5044937435719286,2023-06-12
P22485,U19642,499,UPI,7794025810360427,2025-01-01
P22486,U49327,499,Card,1952722364968118,2024-09-13
P22487,U37677,299,UPI,3955943171067090,2023-03-27
P22488,U19043,199,Card,9165004695116632,2024-12-18
P22489,U49324,299,UPI,7740076676107362,2024-10-06
P22490,U9906,199,Card,1121597770274988,2024-04-03
P22491,U22600,299,UPI,4771966667656325,2023-07-25
P22492,U2067,199,Card,7548036419629567,2023-12-30
P22493,U10492,299,UPI,9346703224272343,2023-08-07
P22494,U20613,199,UPI,3432125455641638,2023-12-02
P22495,U33964,199,UPI,4910168376073356,2024-04-15
P22496,U35237,299,Card,9856680827558603,2024-10-01
P22497,U38528,299,Card,8926130260693626,2023-09-13
P22498,U42681,499,Card,6378435416104489,2023-04-17
P22499,U38149,299,Card,4379737749793576,2023-10-24
P22500,U27938,299,UPI,5916797177971836,2024-12-19
P22501,U41476,199,Card,1829399892390760,2024-12-16
P22502,U43448,299,UPI,7523126717888465,2023-11-22
P22503,U36569,499,Card,3668100187732214,2024-02-08
P22504,U22465,499,UPI,3967789860514927,2023-03-19
P22505,U33826,499,UPI,7199117459661564,2023-05-21
P22506,U32779,299,Card,3076058370303206,2023-07-16
P22507,U4296,299,Card,1680887341687764,2023-12-24
P22508,U30456,299,UPI,7072340863328973,2023-02-26
P22509,U31079,299,Card,4142125865645494,2024-04-19
P22510,U13449,299,UPI,6739082819169060,2024-07-15
P22511,U32479,299,UPI,4004457323283332,2023-11-12
P22512,U5378,299,Card,4474609194397677,2024-08-09
P22513,U3473,499,UPI,8020909707392818,2024-02-03
P22514,U7276,499,Card,4709637625780610,2024-04-11
P22515,U6299,499,UPI,6310055744790750,2023-11-01
P22516,U18285,499,UPI,6210934809318638,2024-02-19
P22517,U5419,199,Card,6443887924911769,2024-02-20
P22518,U16612,199,Card,6166609952694837,2024-12-27
P22519,U20859,199,Card,2724280312596719,2023-06-15
P22520,U1215,299,UPI,1587261172859469,2023-07-19
P22521,U23199,299,UPI,2030120945343429,2023-09-14
P22522,U45449,199,Card,2660869788319682,2024-04-11
P22523,U34673,199,UPI,7829657008615337,2023-06-02
P22524,U38194,199,Card,3953015695119640,2023-09-23
P22525,U14777,499,UPI,6003637273209934,2023-08-17
P22526,U6602,499,Card,6815538022123308,2023-11-19
P22527,U15574,199,UPI,4666942684572205,2023-01-11
P22528,U4386,499,UPI,2798244647125628,2024-02-11
P22529,U45990,499,UPI,2851183831036703,2023-11-03
P22530,U10114,299,Card,9701611264443602,2023-11-23
P22531,U46349,299,UPI,6181343197963203,2023-06-17
P22532,U31750,299,Card,8063102350100749,2023-03-11
P22533,U35170,199,UPI,3444533655385707,2024-08-28
P22534,U1187,499,Card,9039510124821762,2023-06-06
P22535,U24784,199,UPI,5067126487931165,2024-06-26
P22536,U11859,499,Card,1846247312891225,2023-03-13
P22537,U35272,199,Card,7512627109281244,2023-05-21
P22538,U66,499,UPI,4459986164960397,2024-05-20
P22539,U18779,299,UPI,6779813942214027,2023-09-08
P22540,U30705,299,UPI,6068684799103329,2023-02-08
P22541,U19784,299,UPI,5716622286018004,2024-11-13
P22542,U48550,499,Card,5628456060414938,2024-04-28
P22543,U25551,299,Card,3491452564203054,2023-05-22
P22544,U17839,199,UPI,7351444460046159,2024-11-16
P22545,U7015,199,UPI,3045039691037708,2023-08-30
P22546,U35876,199,UPI,3665170734554220,2023-10-06
P22547,U25537,199,UPI,1149673945033925,2023-05-27
P22548,U27865,199,Card,6705162647385992,2024-06-10
P22549,U31650,499,UPI,4036115376191506,2024-10-05
P22550,U41994,299,UPI,9156249717432181,2024-06-22
P22551,U48991,299,Card,6418597149715462,2024-02-27
P22552,U33295,299,UPI,6210444909002378,2023-04-12
P22553,U11525,499,Card,8987599199123480,2023-03-14
P22554,U49971,299,Card,3930546132249458,2023-10-31
P22555,U33620,499,UPI,8403691856055072,2023-03-04
P22556,U46393,199,UPI,9566519026368858,2024-03-06
P22557,U5591,499,Card,7181684864914270,2023-09-04
P22558,U24175,199,Card,3849361368653777,2023-03-21
P22559,U22861,199,Card,6129609197391688,2024-11-08
P22560,U338,199,Card,1983018819290307,2024-04-08
P22561,U21970,499,Card,4103390202551312,2024-04-26
P22562,U23992,199,UPI,6315697748772702,2023-04-22
P22563,U26863,199,Card,7933915092361254,2023-12-29
P22564,U26076,199,Card,4939484345438250,2024-01-24
P22565,U26234,199,UPI,1251449972557873,2024-07-16
P22566,U26665,199,Card,6319691177573295,2024-07-21
P22567,U20057,499,UPI,2261455338590199,2023-06-22
P22568,U28468,499,Card,1359732484722310,2024-01-17
P22569,U22599,199,Card,2746216541479107,2023-01-03
P22570,U5309,299,Card,4262017124361407,2023-04-03
P22571,U48295,199,UPI,5262311990993281,2023-12-06
P22572,U38001,499,Card,7686316544186973,2024-03-02
P22573,U17797,499,UPI,5355000526335120,2023-03-18
P22574,U40257,499,UPI,2807097478847802,2024-04-14
P22575,U40750,499,Card,8458139402165329,2023-02-02
P22576,U25647,199,UPI,2210993636274200,2024-07-08
P22577,U30624,299,Card,3902191822135508,2023-03-03
P22578,U17750,199,Card,2460598681320320,2023-06-27
P22579,U37469,499,UPI,4377800336964078,2024-08-31
P22580,U1925,299,UPI,5316961710985575,2024-04-24
P22581,U24447,499,UPI,7607559506233599,2024-02-08
P22582,U35362,199,Card,3325325235714936,2023-07-08
P22583,U33727,199,UPI,9997272431486633,2024-11-16
P22584,U8607,199,Card,2010712542998648,2024-12-02
P22585,U26720,499,UPI,6106781128221277,2024-04-18
P22586,U32182,299,UPI,7722537222335324,2023-01-24
P22587,U9785,499,Card,3318818749560338,2023-01-03
P22588,U29439,299,Card,4139784727492084,2024-09-02
P22589,U16410,299,UPI,1622119975875811,2023-03-29
P22590,U17097,499,Card,1718731810483714,2023-04-05
P22591,U37092,199,UPI,9150963319525889,2023-03-05
P22592,U29592,499,UPI,4226674045622128,2024-06-08
P22593,U7588,299,UPI,8131450136255334,2023-05-30
P22594,U31047,299,UPI,7955621046680543,2024-05-21
P22595,U12605,199,UPI,5782724494221890,2023-11-21
P22596,U19604,299,Card,1081825261532378,2024-04-17
P22597,U43618,199,Card,6525541686876499,2023-06-30
P22598,U31341,499,UPI,7261235053821386,2023-03-12
P22599,U27857,299,UPI,9354207504117460,2023-07-31
P22600,U30009,299,UPI,7936490017967493,2023-02-06
P22601,U9900,199,UPI,8258912120107480,2023-08-07
P22602,U30551,299,Card,7463416934406801,2024-03-09
P22603,U2278,299,UPI,3899729091853934,2023-10-23
P22604,U1375,499,UPI,3053449486890843,2023-08-08
P22605,U37565,499,UPI,1734386696462010,2023-11-29
P22606,U38433,299,UPI,9752110025046275,2024-12-31
P22607,U40685,499,UPI,7857187401353050,2023-06-22
P22608,U37319,499,Card,3670661424969761,2023-04-02
P22609,U26925,499,Card,5057578576791667,2023-07-18
P22610,U10205,299,Card,5585056982993715,2023-07-04
P22611,U3950,199,Card,4215456094422706,2023-02-12
P22612,U45244,499,Card,8759775359409283,2024-09-14
P22613,U35304,199,UPI,3623631219729570,2023-01-29
P22614,U381,499,Card,7228846341386559,2024-04-22
P22615,U22621,499,Card,7887331267565504,2023-12-31
P22616,U47614,299,UPI,3275929277186740,2023-07-25
P22617,U13625,199,Card,5216200951180816,2023-03-13
P22618,U12255,499,UPI,6087765108877765,2023-10-27
P22619,U48572,499,Card,7688897672613816,2023-10-05
P22620,U37217,299,UPI,7052253365460998,2023-07-09
P22621,U28326,199,Card,9952362063812667,2023-03-22
P22622,U2519,499,UPI,4601030230516180,2023-01-08
P22623,U8500,199,UPI,3292158787149668,2024-11-21
P22624,U45067,499,Card,2538598954051056,2023-07-04
P22625,U10522,499,UPI,4035238585957285,2024-12-26
P22626,U15392,199,Card,7659692186575487,2024-08-01
P22627,U18983,299,Card,2767359499375385,2024-10-11
P22628,U9705,499,UPI,8255238744903914,2023-09-13
P22629,U8381,299,Card,5190173239005720,2023-08-13
P22630,U47318,499,UPI,8470308801588040,2024-01-28
P22631,U14798,299,UPI,6500453587244958,2024-03-02
P22632,U20624,299,Card,7560019663683676,2023-12-13
P22633,U24069,199,Card,9543250553501901,2023-10-26
P22634,U986,499,UPI,9074819157538129,2023-03-08
P22635,U36584,199,Card,3443434371878758,2024-02-18
P22636,U4247,199,Card,7523679627541689,2024-07-08
P22637,U34937,299,UPI,1453905791931501,2024-05-23
P22638,U39582,199,Card,4959040985466584,2024-01-13
P22639,U18507,499,UPI,4608055248797263,2023-08-05
P22640,U40562,499,Card,4103737300143232,2023-07-10
P22641,U1872,199,UPI,3669466251962455,2024-05-15
P22642,U7784,299,Card,4915153081269216,2023-01-17
P22643,U26596,199,UPI,3961907514621748,2024-04-03
P22644,U43892,499,UPI,8036027644198796,2024-01-03
P22645,U18879,499,Card,1573562414064915,2024-10-27
P22646,U38935,199,UPI,2355517214160314,2024-05-28
P22647,U19765,499,Card,4430172809608874,2024-09-22
P22648,U5850,499,UPI,3932961862356529,2023-05-26
P22649,U27924,499,Card,1598864642055474,2023-01-31
P22650,U3283,199,Card,1728070183268965,2024-06-26
P22651,U39172,499,Card,8218879641577877,2024-06-28
P22652,U4170,499,Card,1360549977215322,2024-11-11
P22653,U39496,199,UPI,1993030127425227,2024-06-17
P22654,U9315,299,UPI,4667963411513113,2023-10-06
P22655,U5752,299,Card,5593482068810954,2023-05-19
P22656,U3849,199,UPI,5998656922917572,2024-12-07
P22657,U37109,299,Card,3401478907627704,2023-11-01
P22658,U45369,499,UPI,1340807225043061,2023-03-16
P22659,U12579,499,Card,2063380485982015,2023-06-01
P22660,U2236,499,Card,9637892050284329,2023-04-04
P22661,U36095,499,UPI,5773125420599478,2024-09-09
P22662,U45371,299,UPI,5330161374143689,2024-10-11
P22663,U43254,499,Card,4333547568539149,2023-11-15
P22664,U16043,299,Card,1788884004102158,2023-01-13
P22665,U41670,499,UPI,8073720145625748,2023-11-23
P22666,U22536,499,Card,4690481502231034,2023-12-08
P22667,U3716,299,Card,4393912415066981,2023-05-21
P22668,U8977,199,Card,5712849141171868,2024-10-15
P22669,U44526,499,Card,5340501044014259,2024-06-09
P22670,U3426,299,UPI,7128041651410769,2024-06-16
P22671,U31549,499,Card,1728154503820737,2024-05-28
P22672,U45459,299,UPI,4220174867840952,2024-03-14
P22673,U11555,499,Card,4309775127634812,2023-02-14
P22674,U43037,199,Card,4744160317128083,2024-12-11
P22675,U29852,299,Card,9126874946906189,2024-11-12
P22676,U30374,299,UPI,8464047022093361,2024-01-15
P22677,U42704,199,UPI,4424616174393781,2024-11-28
P22678,U4311,199,UPI,6091186020314879,2023-02-03
P22679,U17946,499,Card,9306770240892928,2023-02-27
P22680,U39573,499,Card,3581332992004587,2024-04-28
P22681,U34474,499,UPI,8101707585003950,2024-05-21
P22682,U26302,499,Card,4795808830874850,2023-11-12
P22683,U2513,299,UPI,7057139190576360,2024-05-01
P22684,U14547,499,UPI,8683241308264771,2023-04-10
P22685,U20480,199,Card,8180398676747788,2024-06-25
P22686,U25512,499,UPI,3284569435391899,2024-07-07
P22687,U19782,499,Card,6609304411704686,2024-02-09
P22688,U28246,199,Card,1788646161130519,2023-01-14
P22689,U10093,499,UPI,7298069582290988,2024-01-29
P22690,U32424,199,Card,3390304008413754,2024-10-16
P22691,U6755,299,UPI,6332163465901241,2024-10-01
P22692,U844,199,Card,4998163630241656,2024-07-14
P22693,U15264,299,Card,5457894099445512,2023-10-08
P22694,U25272,499,UPI,7702684449743975,2023-04-04
P22695,U21655,499,UPI,1170552310058324,2024-09-19
P22696,U1954,499,UPI,9495247988937257,2024-05-30
P22697,U45723,499,Card,8137395704282830,2023-06-22
P22698,U48358,299,Card,8369877777735396,2024-08-27
P22699,U22093,199,UPI,2550316696902133,2024-01-27
P22700,U32316,199,UPI,9771989441861825,2023-10-17
P22701,U17864,199,Card,6165362751735720,2023-05-10
P22702,U30547,299,Card,7701359477338288,2023-01-30
P22703,U43650,499,Card,2469856730533022,2024-09-20
P22704,U23771,199,UPI,9588561770657781,2023-02-23
P22705,U43892,199,Card,6241225159545255,2024-01-01
P22706,U20324,199,Card,6500638329392979,2024-07-14
P22707,U35326,299,Card,3541474385424378,2024-02-22
P22708,U17869,499,UPI,1720494317955293,2024-09-08
P22709,U43859,499,Card,5233582828622925,2023-03-01
P22710,U3583,299,Card,4630409402716874,2023-01-01
P22711,U42632,199,Card,9516317173259430,2024-10-05
P22712,U17243,299,UPI,3336511138582354,2023-09-13
P22713,U35182,199,Card,9098504826826335,2023-03-26
P22714,U24244,199,UPI,6200501042493050,2024-01-21
P22715,U30416,299,Card,2675576459083601,2024-08-06
P22716,U6989,499,UPI,1358888214065650,2024-11-17
P22717,U46460,299,UPI,6142659008375969,2024-11-04
P22718,U15610,199,Card,1134195077812001,2023-02-06
P22719,U8813,199,Card,4189696024347387,2023-10-25
P22720,U444,199,Card,4242851456193436,2023-04-01
P22721,U23798,499,Card,3876992212928018,2024-08-30
P22722,U23094,199,Card,2646451798050520,2024-05-06
P22723,U13595,499,Card,3269538452212831,2024-02-22
P22724,U30651,299,Card,9806041739107217,2024-06-19
P22725,U2118,299,UPI,5780774209915929,2024-09-12
P22726,U40184,299,UPI,6689120542103554,2024-08-02
P22727,U16263,499,UPI,7057933409214739,2023-02-05
P22728,U47104,499,UPI,6205574203160599,2023-05-15
P22729,U33015,499,Card,1033663685981931,2023-09-07
P22730,U35555,199,Card,1110448133481870,2024-10-22
P22731,U18261,199,Card,9457680783575625,2024-02-03
P22732,U16267,299,UPI,5183432978866335,2023-03-10
P22733,U22488,299,Card,6816902590752597,2024-02-23
P22734,U16881,499,UPI,2074245758313211,2024-12-11
P22735,U6081,299,UPI,6046519164058043,2023-11-26
P22736,U48637,299,UPI,4893759729918854,2023-02-02
P22737,U14001,199,Card,1675829481301522,2023-01-03
P22738,U4793,199,UPI,4827900669768863,2024-09-23
P22739,U14095,299,Card,8363724912886637,2024-12-24
P22740,U26983,499,Card,4553315657786654,2024-03-18
P22741,U39246,499,Card,3094557896039903,2024-08-02
P22742,U17634,299,Card,7506240425553302,2024-05-20
P22743,U40572,299,UPI,6768745078269168,2024-01-26
P22744,U6800,299,UPI,7476380085717178,2023-04-23
P22745,U17727,499,UPI,6459991480799157,2024-09-11
P22746,U3486,499,UPI,4817643611748721,2024-06-21
P22747,U37040,499,UPI,1285876010528228,2023-09-06
P22748,U36701,199,UPI,5736898922670961,2024-07-10
P22749,U28063,199,UPI,6201003958554757,2024-09-20
P22750,U29120,499,Card,8676894097706123,2024-01-18
P22751,U22139,499,Card,7506770967688347,2024-01-07
P22752,U48843,199,UPI,1274032164353322,2024-04-18
